episode,reward,avg_reward,epsilon,duration
711,13.457972809605302,-71.27091107620227,0.05,0.8952326774597168
712,40.40955866214633,-69.00820906905759,0.05,0.9163663387298584
713,21.91762516361475,-66.59041268980431,0.05,0.9120516777038574
714,44.578070671230556,-65.6695185497247,0.05,0.9743199348449707
715,12.654428997941316,-60.905330411059055,0.05,0.9850485324859619
716,-6.3592757676467215,-58.96762831747833,0.05,0.9999849796295166
717,24.744125519812115,-57.05667417188475,0.05,0.9760370254516602
718,18.045475462384523,-56.7086515670393,0.05,0.9784164428710938
719,7.172433422327046,-53.86716381811837,0.05,1.0280342102050781
720,49.164130520939835,-52.81343830232809,0.05,0.9829416275024414
721,16.23280043334514,-49.850049524831796,0.05,0.899193525314331
722,45.403237095035614,-47.91064906679394,0.05,0.8877346515655518
723,11.230653029799463,-46.35498540364506,0.05,0.8847916126251221
724,42.1432232939899,-42.643003214461004,0.05,0.8795394897460938
725,15.685428586721429,-42.57152554871814,0.05,0.8551676273345947
726,15.034872325070204,-39.002479532336075,0.05,0.8636989593505859
727,14.875148346580566,-35.51931859366894,0.05,0.8582756519317627
728,64.68539429542423,-34.96125378926583,0.05,0.8599565029144287
729,11.792898115634927,-27.56152952959128,0.05,0.8555457592010498
730,35.99292862594873,-27.473228208984438,0.05,0.8533036708831787
731,39.139631818912925,-26.822887440010163,0.05,0.9331297874450684
732,-34.160369509898125,-23.744373830755436,0.05,0.9979114532470703
733,22.609852535583087,-23.327487186298896,0.05,0.9148597717285156
734,16.057170999169358,-23.184204360314833,0.05,0.8891541957855225
735,7.896949074164034,-22.974021179259942,0.05,0.8744161128997803
736,41.56331627809257,-17.07065958254338,0.05,0.860388994216919
737,12.706629970043906,-13.079534179086991,0.05,0.8492257595062256
738,11.005908400684596,-13.244256208141529,0.05,0.8433263301849365
739,31.601915069788696,-10.931375789919876,0.05,0.8464200496673584
740,26.734832054868342,-10.875925334000964,0.05,0.8548860549926758
741,21.193422489732505,-10.816940810631968,0.05,0.8562643527984619
742,7.408275249347099,-10.916508187547333,0.05,0.8564608097076416
743,30.30550578788668,-10.83394450035692,0.05,0.8479340076446533
744,-3.530700424753121,-10.881934684811165,0.05,0.8616316318511963
745,32.4009574623108,-10.561292309945456,0.05,0.885195255279541
746,5.6235026586130274,-10.521827016023927,0.05,0.850435733795166
747,15.517076655223974,-10.43638392778859,0.05,0.8498542308807373
748,-4.1467438769266,-10.63442415064015,0.05,0.8557534217834473
749,27.299564810402693,-10.627557517372079,0.05,0.8558368682861328
750,-19.945388530448078,-10.967955222388737,0.05,0.8512563705444336
751,25.64975494419039,-10.810223684774718,0.05,0.8533821105957031
752,46.89725409627707,-7.556019464179879,0.05,0.8535866737365723
753,25.452564311146745,-7.471341871663933,0.05,0.856835126876831
754,11.443088994294413,-7.1531015876941435,0.05,0.8560881614685059
755,27.104748153060683,-4.003670203683901,0.05,0.8498430252075195
756,4.863025107353934,-3.010396093538036,0.05,0.9409728050231934
757,64.92445753787459,2.94101911706589,0.05,0.92885422706604
758,1.9884340296760215,4.398642763660473,0.05,0.8658492565155029
759,35.716747479446234,4.733874976278466,0.05,0.850839376449585
760,41.223163244247445,5.226523742827026,0.05,0.8532254695892334
761,17.414986880429097,5.225567337016014,0.05,0.8488283157348633
762,-26.61070295895636,4.936020108649878,0.05,0.8486523628234863
763,36.3729987730533,5.115168745231252,0.05,0.8471426963806152
764,51.55928864043952,5.3065518566709,0.05,0.8498544692993164
765,24.249377806603917,5.4737291330587095,0.05,0.8561632633209229
766,16.242030634477736,11.686245684132354,0.05,0.8476769924163818
767,19.70236084882915,17.52130983267203,0.05,0.8424694538116455
768,18.952399636551746,18.06106873461269,0.05,0.8618345260620117
769,47.186549307711424,18.326837577952446,0.05,0.891887903213501
770,18.56083354905993,18.351514798088377,0.05,0.8995168209075928
771,38.33192239881308,18.50878244145066,0.05,0.8540875911712646
772,19.192874135382475,18.41331757216938,0.05,0.8757688999176025
773,9.591309589266785,18.42360942895748,0.05,0.8956823348999023
774,31.295412963636224,18.73594727433026,0.05,0.8798282146453857
775,56.374307126671084,19.176552977401023,0.05,0.8732130527496338
776,10.62995863047243,19.1319745268181,0.05,0.8773691654205322
777,22.359648143805572,19.04870213931166,0.05,0.9172377586364746
778,10.25166270595789,18.748525274262956,0.05,0.8771231174468994
779,30.059480769492687,18.94772616921664,0.05,0.8963632583618164
780,26.46338103518635,19.257719373532762,0.05,0.9713740348815918
781,42.34481708791853,19.478801752875754,0.05,0.9709560871124268
782,31.379667460851373,19.780283928594745,0.05,0.9884698390960693
783,55.09265852433444,20.292111616811905,0.05,0.9701542854309082
784,35.27662947115302,20.719283424473556,0.05,0.9528419971466064
785,2.268546868979932,20.48916957423762,0.05,0.9573044776916504
786,5.8477474012672985,20.87419077687637,0.05,0.8905372619628906
787,34.16487897832692,20.724377541902662,0.05,0.8777554035186768
788,14.993630458533772,20.938810325830435,0.05,0.8680436611175537
789,29.14278392673284,20.833511955861383,0.05,0.8496620655059814
790,4.787969762392343,20.76068200974018,0.05,0.8556804656982422
791,16.193425984054805,20.937303027829536,0.05,0.8569104671478271
792,33.476122007638224,21.121651452195284,0.05,0.8550939559936523
793,45.78774249405414,22.274449982510145,0.05,0.8617172241210938
794,31.030546965941795,22.49434001616874,0.05,0.8622047901153564
795,-1.8871461218893515,22.13993890761138,0.05,0.950922966003418
796,10.595002417832617,21.94257170728148,0.05,0.9793436527252197
797,-732.0974126812741,14.257792081969985,0.05,0.9697914123535156
798,-87.00143050595372,13.326975173342234,0.05,0.9865269660949707
799,6.920440859541301,13.36095013437048,0.05,0.9565510749816895
800,-725.135111312449,5.782679476395251,0.05,0.938800573348999
801,-1225.9190436905176,-6.701484005733578,0.05,0.8946037292480469
802,-6.040027672491966,-6.924351988270132,0.05,0.8888485431671143
803,-1187.7201335342527,-18.958044875467568,0.05,0.8811745643615723
804,-10.429352619752287,-19.09101146411933,0.05,0.8957939147949219
805,26.331520509839066,-18.818307193357867,0.05,0.860659122467041
806,-7.261316128626461,-19.042176813942937,0.05,0.8556954860687256
807,19.071240937270225,-19.257324511952326,0.05,0.8529806137084961
808,19.902381880141803,-19.054726714774592,0.05,0.8563511371612549
809,12.221832699075343,-19.187430053291468,0.05,0.8614122867584229
810,5.394922851517798,-19.516807076226545,0.05,0.8680117130279541
811,37.920320938274266,-19.272183594939857,0.05,0.8709590435028076
812,24.016464991427966,-19.43611453164704,0.05,0.8685832023620605
813,1.7510554538369192,-19.63778022874482,0.05,0.8881349563598633
814,-3.0352569647058836,-20.11391350510418,0.05,0.852855920791626
815,15.577399344116458,-20.08468380164243,0.05,0.855161190032959
816,9.52012267329544,-19.92588981723301,0.05,0.8528397083282471
817,19.74430818755925,-19.975887990555538,0.05,0.8730225563049316
818,-13.115612950243055,-20.287498874681816,0.05,0.8644428253173828
819,13.197218770094217,-20.227251021204143,0.05,0.8702876567840576
820,9.501773055575796,-20.623874595857774,0.05,0.8691613674163818
821,-13.54756857740879,-20.921678285965314,0.05,0.8657035827636719
822,10.84229033061117,-21.26728775360956,0.05,0.9368736743927002
823,-4.4174893256947385,-21.4237691771645,0.05,0.9917154312133789
824,28.4885785709396,-21.560315624395006,0.05,0.9772243499755859
825,-2.965413008883594,-21.746824040351058,0.05,0.9502768516540527
826,17.68471532494575,-21.720325610352297,0.05,0.9211804866790771
827,-14.858590398982166,-22.01766299780793,0.05,0.8950893878936768
828,-4.294277531646188,-22.707459716078635,0.05,0.8906381130218506
829,-6.6894043749868874,-22.89228274098485,0.05,0.8777191638946533
830,21.41171549253911,-23.038094872318947,0.05,0.8709683418273926
831,11.379633748836817,-23.315694853019707,0.05,0.8673629760742188
832,-32.501182824924584,-23.299102986169974,0.05,0.876154899597168
833,2.1852084704935635,-23.50334942682087,0.05,0.8815865516662598
834,1.8890044511556638,-23.645031092301,0.05,0.8824129104614258
835,-41.713409030877045,-24.141134673351413,0.05,0.8613917827606201
836,3.167477948524059,-24.5250930566471,0.05,0.8677887916564941
837,19.941082740135492,-24.452748528946184,0.05,0.8664267063140869
838,14.092833059288562,-24.421879282360145,0.05,0.8714818954467773
839,-6.107562659375361,-24.798974059651787,0.05,0.8787305355072021
840,1.9424001080244793,-25.046898379120226,0.05,0.9344921112060547
841,6.287546178258957,-25.19595714223496,0.05,0.9384746551513672
842,25.532745261609556,-25.01471244211233,0.05,0.9090421199798584
843,25.02553716481478,-25.06751212834305,0.05,0.9448373317718506
844,-9.02642997919768,-25.122469423887495,0.05,0.9010231494903564
845,-13.895320807650684,-25.58543220658711,0.05,0.9097580909729004
846,15.664898642271758,-25.485018246750524,0.05,0.9015707969665527
847,-4.210969733141361,-25.68229871063418,0.05,0.93092942237854
848,1.4940512724295303,-25.625890759140617,0.05,0.9888174533843994
849,-13.433685286968945,-26.033223260114333,0.05,1.0028631687164307
850,-834.0017561531365,-34.17378693634122,0.05,0.9813485145568848
851,-12.10497889022529,-34.551334274685374,0.05,0.947873592376709
852,2.56840947636217,-34.99462272088453,0.05,0.8999717235565186
853,-28.94418712481111,-35.53859023524411,0.05,0.9176499843597412
854,-23.6017299984321,-35.88903842517137,0.05,0.8881840705871582
855,2.388414462476973,-36.13620176207721,0.05,0.8598294258117676
856,1.1907173217535032,-36.17292483993321,0.05,0.8652768135070801
857,6.77617698994279,-36.75440764541253,0.05,0.8664255142211914
858,10.838600019857289,-36.66590598551072,0.05,0.8558237552642822
859,-9.190553038448094,-37.11497899068966,0.05,0.868607759475708
860,-19.761372522518037,-37.724824348357316,0.05,0.8576231002807617
861,-9.383385816656052,-37.99280807532816,0.05,0.8541207313537598
862,5.684305918335916,-37.66985798655524,0.05,0.948127031326294
863,-15.727570951983331,-38.1908636838056,0.05,0.9805705547332764
864,10.95043204252422,-38.59695224978476,0.05,0.872978925704956
865,2.8150632860213562,-38.81129539499059,0.05,0.8862793445587158
866,-18.07509907155484,-39.15446669205092,0.05,0.8885326385498047
867,-16.5074974764809,-39.51656527530402,0.05,0.866647481918335
868,-17.5870056893602,-39.881959328563134,0.05,0.8852870464324951
869,-4.726677053675054,-40.401091592177,0.05,0.8916268348693848
870,-2.671191440030931,-40.61341184206791,0.05,0.8769028186798096
871,-32.2237278503105,-41.31896834455916,0.05,0.8593349456787109
872,-17.207463296197353,-41.68297171887496,0.05,0.8591775894165039
873,2.2550432327464236,-41.75633438244017,0.05,0.856276273727417
874,-7.1246876042261675,-42.140535388118785,0.05,0.857781171798706
875,3.9944656220525516,-42.66433380316497,0.05,0.852863073348999
876,-13.148415055193006,-42.90211754002163,0.05,0.8607392311096191
877,-27.712387353248893,-43.402837894992174,0.05,0.8687891960144043
878,6.950237875737251,-43.435852143294376,0.05,0.8607656955718994
879,-18.239257837712763,-43.91883952936643,0.05,0.8522214889526367
880,-18.589579786725338,-44.36936913758555,0.05,0.9101316928863525
881,-14.602338974431156,-44.93884069820905,0.05,0.8846254348754883
882,16.292696313865484,-45.08971040967891,0.05,0.8956143856048584
883,-3.29358608051389,-45.67357285572738,0.05,0.8787326812744141
884,-11.565044924683868,-46.14198959968576,0.05,0.8892688751220703
885,9.399789920009674,-46.07067716917546,0.05,0.9156601428985596
886,-10.282066794179379,-46.231975311129936,0.05,0.9867560863494873
887,3.239406076639895,-46.5412300401468,0.05,0.9801759719848633
888,4.560530738353734,-46.6455610373486,0.05,0.9972667694091797
889,-16.464176207847892,-47.1016306386944,0.05,0.988997220993042
890,-5.081956169188022,-47.2003298980102,0.05,0.9988007545471191
891,-9.44709501470625,-47.45673510799781,0.05,0.9764456748962402
892,20.982673227719964,-47.581669595797,0.05,1.0135736465454102
893,-6.853943181775506,-48.10808645255529,0.05,0.9961977005004883
894,-22.69787320549786,-48.64537065426969,0.05,0.9658772945404053
895,11.19266261060536,-48.51457256694474,0.05,1.005251169204712
896,-2.2120235618874418,-48.64264282674195,0.05,0.9986505508422852
897,-9.633586699210106,-41.41800456692131,0.05,0.9537391662597656
898,-25.111992982283233,-40.79911019168459,0.05,0.8899364471435547
899,15.526730490781368,-40.71304729537219,0.05,0.8975038528442383
900,-17.308617121607064,-33.63478235346376,0.05,0.8839185237884521
901,-16.611668032214045,-21.54170859688073,0.05,0.8915793895721436
902,8.315904016539456,-21.398149279990417,0.05,0.8850197792053223
903,-10.614612875573336,-9.627094073403626,0.05,0.8852133750915527
904,3.941019231833522,-9.483390354887769,0.05,0.8855137825012207
905,6.9169718538671745,-9.677535841447487,0.05,0.8922109603881836
906,12.156876842871313,-9.48335391173251,0.05,0.9067156314849854
907,-27.726529104702173,-9.951331612152234,0.05,0.9037783145904541
908,-2.206162334486841,-10.172417054298519,0.05,0.9476149082183838
909,6.1041455296129,-10.233593925993143,0.05,0.9784190654754639
910,-6.792975663274525,-10.355472911141067,0.05,0.9800941944122314
911,0.8757483185529722,-10.725918637338282,0.05,0.965792179107666
912,-24.17888105063885,-11.207872097758948,0.05,0.9989361763000488
913,34.37624639496953,-10.881620188347622,0.05,0.9771389961242676
914,1.522668675452472,-10.836040931946041,0.05,0.9356200695037842
915,22.283152251437308,-10.768983402872832,0.05,0.8812530040740967
916,11.317535337924959,-10.751009276226535,0.05,0.9041054248809814
917,3.9941128566190613,-10.908511229535936,0.05,0.8820412158966064
918,-15.595001202143727,-10.933305112054946,0.05,0.8985390663146973
919,-23.692609261788427,-11.302203392373771,0.05,0.8763949871063232
920,9.219454716339712,-11.30502657576613,0.05,0.9120199680328369
921,-2.0973262806162225,-11.190524152798204,0.05,0.8618917465209961
922,18.740079867102207,-11.111546257433297,0.05,0.8810410499572754
923,6.251023170471193,-11.004861132471637,0.05,0.8611810207366943
924,-21.415991493567823,-11.503906833116709,0.05,0.8800358772277832
925,-6.542257917180656,-11.53967528219968,0.05,0.8691549301147461
926,-13.279968080177902,-11.849322116250919,0.05,0.8620419502258301
927,10.21254174218327,-11.598610794839265,0.05,0.8850796222686768
928,2.5538343013525022,-11.530129676509278,0.05,0.9166092872619629
929,1.1954819708392037,-11.451280813051017,0.05,0.9444410800933838
930,7.964689391598107,-11.585751074060427,0.05,0.9267148971557617
931,-15.165450398877262,-11.851201915537567,0.05,0.9174230098724365
932,18.954478614896537,-11.336645301139356,0.05,0.9320452213287354
933,-13.01857729821652,-11.488683158826456,0.05,0.9377651214599609
934,-23.332768580943345,-11.740900889147447,0.05,0.9523355960845947
935,-4.5121196481138455,-11.368887995319815,0.05,0.9394528865814209
936,2.1716360183507213,-11.378846414621549,0.05,0.953648567199707
937,10.265706974945964,-11.475600172273444,0.05,0.9962570667266846
938,4.2741132536232485,-11.573787370330097,0.05,1.0110249519348145
939,16.73321448025108,-11.345379598933832,0.05,0.9865858554840088
940,-14.376945739679037,-11.508573057410867,0.05,0.9651262760162354
941,18.226955343902112,-11.389178965754436,0.05,0.9590046405792236
942,30.7083575892523,-11.33742284247801,0.05,0.9750730991363525
943,3.5590284670963896,-11.552087929455192,0.05,0.9964792728424072
944,-7.3697729325592505,-11.535521358988808,0.05,0.9292256832122803
945,-2.9797195364460336,-11.42636534627676,0.05,0.8943362236022949
946,9.156505382068456,-11.491449278878795,0.05,0.9017901420593262
947,26.151761533625425,-11.187821966211127,0.05,0.8989636898040771
948,-6.4843342891633515,-11.267605821827056,0.05,0.9025139808654785
949,-5.430624736540018,-11.187575216322767,0.05,0.8973791599273682
950,1.5762659776285304,-2.8317949950151133,0.05,0.89695143699646
951,-21.035671532221137,-2.921101921435071,0.05,0.8976609706878662
952,19.377273084528746,-2.753013285353406,0.05,0.897773265838623
953,4.701724416509272,-2.416554169940201,0.05,0.9141080379486084
954,21.409637612223626,-1.966440493833644,0.05,0.9784550666809082
955,-5.644852438077329,-2.046773162839187,0.05,0.9713268280029297
956,-11.966217008970677,-2.1783425061464294,0.05,0.898606538772583
957,15.01142960266024,-2.095989980019255,0.05,0.8810994625091553
958,-1.8880162966176854,-2.2232561431840048,0.05,0.8815040588378906
959,4.729321259006866,-2.084057400209455,0.05,0.8562436103820801
960,2.7783333681598315,-1.8586603413026763,0.05,0.8847486972808838
961,8.029369997724892,-1.6845327831588666,0.05,0.8813560009002686
962,-0.6399796987622963,-1.7477756393298487,0.05,0.8697831630706787
963,19.674045334503056,-1.3937594764649848,0.05,0.852494478225708
964,-1.566337026722728,-1.518927167157454,0.05,0.865584135055542
965,-16.390174046225845,-1.710979540479926,0.05,0.8611345291137695
966,1.0245784287601722,-1.519982765476776,0.05,0.8648297786712646
967,-6.09868581834435,-1.4158946488954103,0.05,0.857964277267456
968,18.899048862911762,-1.051034103372691,0.05,0.8906376361846924
969,-2.15104311338812,-1.0252777639698214,0.05,0.862891674041748
970,3.8687605680227293,-0.9598782438892851,0.05,0.8719522953033447
971,-8.688411084555089,-0.7245250762317309,0.05,0.8676619529724121
972,3.851148584790529,-0.5139389574218521,0.05,0.9055919647216797
973,-9.828065372623502,-0.6347700434755515,0.05,0.8817315101623535
974,13.413084392368795,-0.42939232350960177,0.05,0.8785796165466309
975,2.2223818110376605,-0.4471131616197505,0.05,0.8699047565460205
976,-4.622881104789673,-0.3618578221157172,0.05,0.8783948421478271
977,-11.90493713467568,-0.20378331992998544,0.05,0.8783042430877686
978,-9.773264008194207,-0.3710183387692998,0.05,0.9916763305664062
979,-1.898070934295653,-0.20760646973512867,0.05,0.970395565032959
980,-7.004722697280343,-0.09175789884067868,0.05,0.9748153686523438
981,10.735105206191541,0.16161654296554817,0.05,0.937175989151001
982,3.197506262853743,0.030664642455430737,0.05,0.8903555870056152
983,2.8803028789609684,0.09240353205017932,0.05,0.8774094581604004
984,19.006624905325474,0.39812023035027283,0.05,0.8591396808624268
985,-3.71939290973544,0.26692840205282176,0.05,0.8524632453918457
986,8.79115196310729,0.4576605896256883,0.05,0.8553886413574219
987,9.943041101478041,0.5246969398740697,0.05,0.8633370399475098
988,15.018261366456748,0.6292742461550999,0.05,0.8732316493988037
989,24.219042422629894,1.0361064324598777,0.05,0.8642404079437256
990,5.043744897849862,1.1373634431302566,0.05,0.8704390525817871
991,8.611236372411252,1.3179467570014314,0.05,0.8495404720306396
992,19.043954214014114,1.2985595668643728,0.05,0.8571782112121582
993,-9.800881944663823,1.2690901792354898,0.05,0.916701078414917
994,-22.22803931596875,1.273788518130781,0.05,0.9036812782287598
995,16.121960154667498,1.3230814935714026,0.05,0.8775722980499268
996,-2.2690338753834354,1.3225113904364425,0.05,0.8721156120300293
997,-4.208093033239244,1.3767663270961514,0.05,0.8622574806213379
998,-8.37890403586626,1.5440972165603208,0.05,0.8725309371948242
999,20.09787623950094,1.5898086740475166,0.05,0.8683474063873291
1000,0.3413833202123655,1.7663086784657107,0.05,0.8742785453796387
1001,6.321932609125973,1.995644684879111,0.05,0.8653805255889893
1002,-1.334709650903939,1.899138548204677,0.05,0.8714876174926758
1003,9.865831595778467,2.103942992918195,0.05,0.8686702251434326
1004,10.749913369238378,2.1720319342922436,0.05,0.8548123836517334
1005,11.026619951173664,2.2131284152653086,0.05,0.8543689250946045
1006,-11.322062647037207,1.9783390203662237,0.05,0.869981050491333
1007,-2.837239470399915,2.227231916709246,0.05,0.8510069847106934
1008,-12.950926264815031,2.119784277405964,0.05,0.8523447513580322
1009,1.9052693424075855,2.077795515533911,0.05,0.864464521408081
1010,6.54873836965114,2.211212655863168,0.05,0.8800408840179443
1011,20.06745408047736,2.4031297134824117,0.05,0.8720269203186035
1012,13.253579023674131,2.7774543142255412,0.05,0.924321174621582
1013,-0.01803495927899945,2.4335115006830557,0.05,0.878136157989502
1014,-6.856773908317088,2.34971707484536,0.05,0.8717544078826904
1015,11.487547518134118,2.2417610275123283,0.05,0.8576328754425049
1016,-11.260877131551496,2.015976902817564,0.05,0.8548741340637207
1017,-11.593852276049553,1.8600972514908776,0.05,0.8797488212585449
1018,-23.58190859209001,1.780228177591415,0.05,0.9428267478942871
1019,-3.0692826496362677,1.9864614437129364,0.05,0.9166426658630371
1020,20.158426562257112,2.0958511621721105,0.05,0.8722357749938965
1021,12.738904745250942,2.244213472430782,0.05,0.8711843490600586
1022,21.80325632349402,2.2748452369947,0.05,0.8718154430389404
1023,15.102555261857809,2.3633605579085666,0.05,0.8779022693634033
1024,-3.65865225817263,2.5409339502625183,0.05,0.8704965114593506
1025,1.4940893761143084,2.6212974231954678,0.05,0.8678300380706787
1026,27.495468788713218,3.0290517918843785,0.05,0.8668820858001709
1027,-6.886360801823436,2.8580627664443115,0.05,0.8583908081054688
1028,-16.454667014621194,2.6679777532845748,0.05,0.8617298603057861
1029,1.8613549330532564,2.674636482906715,0.05,0.8676512241363525
1030,-0.6939079385176292,2.588050509605558,0.05,0.8680810928344727
1031,29.743201205439867,3.03713702564873,0.05,0.8666021823883057
1032,-29.06957987423241,2.5568964407574404,0.05,0.8552680015563965
1033,-12.211460285440086,2.564967610885205,0.05,0.8513145446777344
1034,-40.180386941500004,2.396491427279638,0.05,0.8507051467895508
1035,-4.912535640478133,2.3924872673559956,0.05,0.847240686416626
1036,-1.782483953118323,2.3529460676413048,0.05,0.8496196269989014
1037,10.99141432569176,2.360203141148763,0.05,0.8458280563354492
1038,-11.141206604495643,2.206049942567574,0.05,0.8511996269226074
1039,-11.41526711831987,1.9245651265818642,0.05,0.8722183704376221
1040,18.40860245321691,2.2524206085108234,0.05,0.8618969917297363
1041,-6.723601261220871,2.002915042459594,0.05,0.8750011920928955
1042,-16.73603757291287,1.5284710908379422,0.05,0.8871598243713379
1043,19.2472181403339,1.685352987570317,0.05,0.9096341133117676
1044,12.967946152582766,1.8887301784217376,0.05,0.9078662395477295
1045,-25.829627138182516,1.6602311024043723,0.05,0.9257473945617676
1046,-17.033307911895214,1.3983329694647362,0.05,0.9503304958343506
1047,-2.7821401013731943,1.1089939531147497,0.05,0.9278244972229004
1048,-20.818836779400705,0.9656489282123764,0.05,0.8926963806152344
1049,-12.992366692118345,0.8900315086565931,0.05,0.8612933158874512
1050,-2.6973357331678276,0.8472954915486294,0.05,0.8520476818084717
1051,-30.961011580258607,0.7480420910682548,0.05,0.8528356552124023
1052,-12.410055300287901,0.43016880722008805,0.05,0.8494777679443359
1053,35.07019774422795,0.7338535404972748,0.05,0.8530547618865967
1054,-8.339747014522551,0.4363596942298129,0.05,0.847139835357666
1055,-18.37980841386318,0.3090101344719544,0.05,0.8465256690979004
1056,-0.38694830293952975,0.4248028215322657,0.05,0.8561041355133057
1057,-1.0542985145673143,0.2641455403599903,0.05,0.8557226657867432
1058,7.282247492976488,0.35584817825593196,0.05,0.8584442138671875
1059,14.248205048896374,0.4510370161548271,0.05,0.8512172698974609
1060,17.385536386564375,0.5971090463388726,0.05,0.8580524921417236
1061,-13.465629165612157,0.3821590547055022,0.05,0.8476061820983887
1062,-12.899751049533485,0.2595613411977903,0.05,0.8743395805358887
1063,10.028725565344097,0.16310814350620084,0.05,0.8829789161682129
1064,16.60470757161081,0.34481858948953636,0.05,0.8744134902954102
1065,21.933374957561494,0.7280540795274097,0.05,0.879702091217041
1066,15.952769047513605,0.8773359857149441,0.05,0.8802978992462158
1067,38.410805606216194,1.3224308999605494,0.05,0.8696136474609375
1068,-2.449814422123133,1.1089422671102005,0.05,0.8742208480834961
1069,2.002360156185926,1.150476299805941,0.05,0.8804852962493896
1070,35.760712768331175,1.469395821809025,0.05,0.8796353340148926
1071,18.63509551242739,1.7426308877788501,0.05,0.9315502643585205
1072,-1.6820066944435226,1.6872993349865095,0.05,0.9606103897094727
1073,15.75056428269297,1.943085631539674,0.05,0.964465856552124
1074,24.898403959728782,2.057938827213274,0.05,0.9536588191986084
1075,1.548902165077628,2.0512040307536736,0.05,0.9566001892089844
1076,-18.69780447527021,1.9104547970488681,0.05,0.8953397274017334
1077,7.1022313715964565,2.1005264821115897,0.05,0.8878903388977051
1078,-2.155366831526159,2.17670545387827,0.05,0.8694643974304199
1079,15.186696247130634,2.3475531256925333,0.05,0.8546285629272461
1080,8.518443779468537,2.502784790460022,0.05,0.8879446983337402
1081,-17.810431002706288,2.2173294283710443,0.05,0.8541274070739746
1082,14.663284031607212,2.3319872060585785,0.05,0.8538932800292969
1083,-14.900468761168419,2.1541794896572846,0.05,0.8593814373016357
1084,-2.145564221844076,1.9426575983855896,0.05,0.8593432903289795
1085,3.029620659917594,2.0101477340821194,0.05,0.8793799877166748
1086,-2.3558797422721973,1.8986774170283247,0.05,0.962228536605835
1087,-23.05972468394041,1.5686497591741397,0.05,0.9604032039642334
1088,-10.700888382337986,1.3114582616861923,0.05,0.9744915962219238
1089,-1.9179422506988004,1.0500884149529055,0.05,0.9673645496368408
1090,10.616157508835197,1.105812541062759,0.05,0.967677116394043
1091,5.239857649363579,1.0720987538322821,0.05,0.9666733741760254
1092,16.356482631906868,1.0452240380112097,0.05,0.9502267837524414
1093,12.217432817377151,1.2654071856316194,0.05,0.9156694412231445
1094,9.670115835897626,1.5843887371502834,0.05,0.8876998424530029
1095,7.277544652044774,1.4959445821240562,0.05,0.8855822086334229
1096,2.5468219396919025,1.5441031402748095,0.05,0.8856420516967773
1097,-14.489103109642862,1.4412930395107737,0.05,0.8793728351593018
1098,4.990521779216827,1.5749872976616044,0.05,0.8803119659423828
1099,12.419688292711974,1.498205418193715,0.05,0.8814029693603516
1100,-12.603963021256028,1.3687519547790308,0.05,0.8811912536621094
1101,8.632100889839236,1.391853637586163,0.05,0.8593852519989014
1102,20.707191790387036,1.6122726519990729,0.05,0.8548939228057861
1103,-13.224366661228238,1.3813706694290062,0.05,0.8585147857666016
1104,-11.90295288811624,1.1548420068554597,0.05,0.8524825572967529
1105,-0.44511588110774625,1.0401246485326454,0.05,0.8487019538879395
1106,7.833916942037643,1.2316844444233943,0.05,0.8692526817321777
1107,-6.780591426968574,1.1922509248577078,0.05,0.894646406173706
1108,28.014739730328323,1.601907584809141,0.05,0.8973414897918701
1109,6.666152706302704,1.649516418448092,0.05,0.9315187931060791
1110,7.799978176996113,1.662028816521542,0.05,0.9017908573150635
1111,11.044505318559708,1.5717993289023655,0.05,0.8959784507751465
1112,4.825525591082872,1.4875187945764532,0.05,0.8995938301086426
1113,-33.44334119985997,1.1532657321706434,0.05,0.8999011516571045
1114,2.399180769853295,1.2458252789523467,0.05,0.9223349094390869
1115,16.046535417817534,1.2914151579491806,0.05,0.969414234161377
1116,13.837286773517729,1.5423967969998729,0.05,0.9564943313598633
1117,-4.604364609412848,1.61229167366624,0.05,0.9676077365875244
1118,-4.741780567049979,1.8006929539166405,0.05,1.0081627368927002
1119,-20.675176899947225,1.6246340114135307,0.05,0.9733514785766602
1120,13.60635936857015,1.5591133394766612,0.05,0.9643113613128662
1121,-3.0828679912462817,1.4008956121116893,0.05,1.001849889755249
1122,-0.14384036145359147,1.1814246452622132,0.05,0.9726650714874268
1123,17.115328670412303,1.201552379347758,0.05,0.9670794010162354
1124,-7.50130823868513,1.163125819542633,0.05,0.9190263748168945
1125,-5.143497836843132,1.0967499474130589,0.05,0.8930532932281494
1126,5.530246985077859,0.8770977293767053,0.05,0.8992328643798828
1127,24.68302678447962,1.192791605239736,0.05,0.8922743797302246
1128,-0.47548484436422456,1.3525834269423056,0.05,0.894047737121582
1129,28.854453956156974,1.6225144171733428,0.05,0.8990325927734375
1130,8.2903425417915,1.7123569219764336,0.05,0.8908915519714355
1131,-1.6063865065500131,1.398861044856535,0.05,0.895618200302124
1132,16.075628765791656,1.8503131312567753,0.05,0.9040815830230713
1133,22.972021107494832,2.202147945186125,0.05,0.876474142074585
1134,-4.081118473850189,2.5631406298626223,0.05,0.9273431301116943
1135,17.986016863889994,2.7921261549063034,0.05,0.9720942974090576
1136,-12.921191695213317,2.6807390774853537,0.05,0.9326097965240479
1137,-9.5265260264948,2.475559673963489,0.05,0.893275260925293
1138,-6.449033299528061,2.5224814070131636,0.05,0.8806324005126953
